"Gene","Cluster","logFC","pValue","padj"
"V1307",2,0.977579820470779,0.0454200882490049,0.0604567039986089
"V13974",1,0.988641577008981,0.0454215876792479,0.0604569121638481
"V11690",2,0.97087211474141,0.0454297823374085,0.060465615079509
"V40001",2,0.971808224828046,0.0454320463197885,0.060465615079509
"V7297",1,0.975530194661329,0.0454321559221201,0.060465615079509
"V26608",2,0.971260240283086,0.0454349281334679,0.0604665129492123
"V7786",2,0.970147014618297,0.0454355170611375,0.0604665129492123
"V15924",2,0.971492299066342,0.0454373443836159,0.0604671571403201
"V17901",1,0.971074128625377,0.0454394104719923,0.0604681190290813
"V34683",1,0.98587108364321,0.045442819537706,0.0604708679641078
"V20073",2,0.971470270339854,0.0454445267357429,0.0604709642891945
"V21658",1,0.98639992527382,0.0454455786272009,0.0604709642891945
"V12435",2,0.961556692564957,0.0454502392884059,0.0604753782497589
"V44980",2,0.965410739326558,0.0454521136281457,0.0604760846231668
"V8600",2,0.973031254687829,0.0454551045607029,0.0604769202852704
"V15089",1,0.972097336765924,0.0454559791652647,0.0604769202852704
"V16415",1,0.955051572903165,0.0454567721393341,0.0604769202852704
"V37650",2,0.969633552257828,0.045462646665571,0.0604829483287232
"V37807",2,0.967514018737957,0.0454650651023656,0.0604843782126958
"V21519",2,0.987934258227119,0.0454710289412329,0.0604905244928659
"V33962",2,0.976689921825744,0.0454785389593846,0.0604971685954016
"V42504",2,0.964598769787448,0.0454787112133376,0.0604971685954016
"V1749",1,0.982507130228325,0.0454834117034897,0.0605014530105358
"V40448",2,0.977006387642513,0.0454854648469306,0.0605014530105358
"V21718",2,0.965669073486829,0.0454859641060882,0.0605014530105358
"V15612",2,0.973033628900303,0.0454903667893501,0.0605055212452014
"V14903",2,0.965590503002373,0.0454995903472946,0.0605144423853233
"V25363",2,0.971764380944142,0.0454997626785216,0.0605144423853233
"V30235",2,0.970622507328446,0.0455057856205567,0.0605185287265951
"V37288",1,0.981174424617478,0.0455062618136885,0.0605185287265951
"V9138",2,0.975512871401078,0.0455068683520275,0.0605185287265951
"V37043",2,0.971056555192178,0.045511873032506,0.0605206860198382
"V41033",2,0.970154002763669,0.0455130682224617,0.0605206860198382
"V15647",3,0.983641514035115,0.0455132840693147,0.0605206860198382
"V2138",2,0.971822530526927,0.045513868351207,0.0605206860198382
"V12829",2,0.973703045564208,0.0455156481324118,0.0605212648632515
"V14406",2,0.971526481946383,0.0455173390177274,0.0605217254728401
"V18379",2,0.964663097906912,0.0455217622199983,0.0605258189488783
"V7175",2,0.971092288153569,0.045523336619055,0.0605261016052124
"V17177",3,0.974896177869553,0.0455250957549723,0.0605261016052124
"V20921",2,0.970717883103504,0.0455263931961563,0.0605261016052124
"V30324",1,0.987621816059947,0.0455273531123512,0.0605261016052124
"V4353",2,0.968289588621602,0.0455295649264578,0.0605272545159475
"V32176",2,0.975211474303356,0.0455450293156427,0.0605460248846393
"V2673",1,0.983649066048627,0.0455471518635614,0.0605470584749791
"V10183",2,0.969567160040326,0.045552272252629,0.0605520769977585
"V11286",1,0.978063074010959,0.0455546507173254,0.060553450525333
"V24239",2,0.971390831324639,0.0455577624895613,0.0605549774246975
"V35996",1,0.98606568335851,0.0455584898465451,0.0605549774246975
"V22677",2,0.973011678774275,0.0455681222142287,0.0605642475761731
"V12299",2,0.9719278541287,0.045569301450551,0.0605642475761731
"V13539",2,0.973366924553825,0.04556950050883,0.0605642475761731
"V3646",1,0.979456015864565,0.0455722734141918,0.0605661447178957
"V20907",2,0.964911682711903,0.045573674719056,0.0605662189264969
"V29233",2,0.970141867227396,0.0455808756961897,0.0605728481138971
"V3171",2,0.972478244816002,0.0455813541488427,0.0605728481138971
"V3946",1,0.988070514163555,0.0455844693754686,0.0605734267127485
"V3681",2,0.967306766108015,0.0455844808024229,0.0605734267127485
"V2390",3,0.978030877239756,0.045587572371671,0.0605757466809567
"V20268",3,0.981984483254705,0.0455895059982884,0.0605765279093498
"V23705",2,0.945622539570221,0.0455937830682531,0.0605804228229113
"V9322",2,0.970626988803413,0.0455952969765333,0.0605805497006405
"V14169",2,0.966547514141953,0.0455992054286711,0.0605805497006405
"V24665",2,0.97142439626621,0.0456001303352028,0.0605805497006405
"V27813",1,0.974236160222955,0.0456005992982412,0.0605805497006405
"V42208",2,0.973192128071834,0.0456017886403418,0.0605805497006405
"V16770",2,0.961682523805502,0.0456019532734911,0.0605805497006405
"V30018",2,0.971310651804487,0.0456054661038551,0.0605834284561482
"V26575",1,0.980693727229477,0.0456068774851877,0.0605835155072956
"V25875",1,0.979379695942561,0.0456119954624657,0.0605885261963791
"V2990",2,0.968764965518633,0.0456141706964017,0.0605895204867231
"V23441",1,0.97146915356712,0.0456154726271558,0.0605895204867231
"V3309",2,0.960612262076712,0.0456167819352557,0.0605895204867231
"V955",3,0.971552559824008,0.0456196372062751,0.0605915251044634
"V13762",2,0.974893513877752,0.0456219989900797,0.0605928741786929
"V1795",2,0.948920361906315,0.0456277162351877,0.0605986795989548
"V24128",2,0.971547096075104,0.045634095663083,0.0606053641030736
"V18765",2,0.973068290850013,0.0456396854334518,0.060610999521679
"V20723",1,0.983048205113121,0.0456444380827745,0.060615522916367
"V29071",2,0.966597470259078,0.0456458893624762,0.0606156619756879
"V11665",1,0.977034080200604,0.0456478106800638,0.0606164251972941
"V18",2,0.979249011216036,0.0456544324887141,0.060623430043642
"V40857",1,0.975082626913934,0.0456561843030134,0.0606239508107481
"V8098",2,0.970739896240225,0.0456575181691877,0.0606239508107481
"V15421",2,0.972494408361145,0.0456602639433834,0.0606254859410855
"V40178",1,0.97331611678949,0.0456615406236542,0.0606254859410855
"V25433",2,0.973012001557254,0.0456629555169989,0.0606254859410855
"V28678",1,0.97724302650505,0.0456640614532588,0.0606254859410855
"V34143",2,0.974288370393714,0.0456688664646241,0.0606300770904255
"V29572",2,0.972752941465231,0.045673595280653,0.0606344335899918
"V24162",1,0.984233026395553,0.0456752027797583,0.0606344335899918
"V10179",1,0.987700699428087,0.0456761888934049,0.0606344335899918
"V740",1,0.960723519837923,0.0456802271496415,0.0606370233636331
"V22522",2,0.97351194140471,0.0456808338622132,0.0606370233636331
"V44976",2,0.970217212252072,0.0456855322357032,0.0606381939330869
"V2790",1,0.937508893145063,0.0456856297122357,0.0606381939330869
"V40561",3,0.969881014761729,0.0456857569086003,0.0606381939330869
"V23269",1,0.971860736421395,0.0456876907082094,0.0606389726745502
"V39503",2,0.970342761809411,0.0456895373830156,0.0606396357371362
"V44182",2,0.976181717751697,0.045696448943655,0.0606454626242823
"V22391",1,0.984584816341448,0.0456977303029836,0.0606454626242823
"V39439",1,0.980200425052175,0.0456992284641945,0.0606454626242823
"V27243",1,0.983622690912523,0.0456993370685839,0.0606454626242823
"V3008",2,0.953889502368547,0.0457006638485151,0.0606454626242823
"V1999",2,0.969293556315406,0.0457027608993002,0.060646457621142
"V15455",1,0.96439821676275,0.0457085569568646,0.0606523609071235
"V29750",2,0.985684752841366,0.0457164208904072,0.0606600777332739
"V11639",2,0.96878774956788,0.0457170675814517,0.0606600777332739
"V29440",2,0.970623388116613,0.0457188016860911,0.0606605906180738
"V8648",2,0.972289132718717,0.0457229869423992,0.0606643556122406
"V31087",2,0.963136883419204,0.0457256886667473,0.0606652664622894
"V23624",1,0.967845945849653,0.0457263687896363,0.0606652664622894
"V11066",1,0.968633439089628,0.0457347129829734,0.0606745143194271
"V1305",2,0.976549479371261,0.0457360350968966,0.0606745143194271
"V6451",2,0.980381441663294,0.0457402588876923,0.060678329467759
"V14911",2,0.971274369733323,0.0457421741233055,0.0606790819874048
"V37457",2,0.981387349642708,0.0457466756458427,0.0606832651892621
"V30516",2,0.974348864265594,0.0457513875616546,0.0606867023046425
"V21815",1,0.982961318404613,0.0457519630370466,0.0606867023046425
"V5505",2,0.971351443913063,0.0457542230410118,0.0606879117859375
"V5110",2,0.972449467321509,0.0457564324730705,0.0606882330596799
"V39990",2,0.962013561773348,0.0457578857369433,0.0606882330596799
"V27450",2,0.95868489445578,0.0457585798902004,0.0606882330596799
"V4073",1,0.960070139782634,0.0457598579698246,0.0606882330596799
"V16050",2,0.973284477051342,0.0457674632142492,0.060696531143076
"V19193",1,0.966181195388571,0.0457703298454141,0.0606984437987019
"V10833",2,0.97754661663477,0.0457717778397404,0.0606984437987019
"V26719",1,0.982201895548347,0.0457729506429132,0.0606984437987019
"V22097",2,0.974601483791747,0.0457783880855766,0.0607038660167976
"V14658",2,0.971432023465176,0.045784118631659,0.06070967657017
"V5140",1,0.975408273861606,0.0457940830020368,0.0607211006608939
"V26017",3,0.984074234530624,0.0457972875474327,0.060723561088297
"V35859",2,0.962433309458031,0.0458001477602134,0.0607255648265443
"V31742",3,0.978805801576084,0.0458032434294775,0.0607262675660558
"V6949",1,0.978427582979301,0.0458038819297536,0.0607262675660558
"V37184",2,0.976037303720241,0.0458060026655197,0.0607262675660558
"V680",2,0.970657708036048,0.045806073868831,0.0607262675660558
"V15103",2,0.968522745177617,0.0458128181392159,0.0607320100284364
"V25737",1,0.975584628049899,0.0458131037328805,0.0607320100284364
"V43105",1,0.957514586104357,0.0458164565647045,0.0607346661246296
"V30930",2,0.969649317983105,0.0458213934668604,0.0607394218590277
"V35346",2,0.969776295022814,0.0458277087156852,0.0607460043532559
"V13286",2,0.973569274255032,0.0458369129569636,0.0607564157933428
"V44982",1,0.936600348264307,0.0458406642180576,0.0607584060354537
"V10026",2,0.971830553779512,0.0458411139438435,0.0607584060354537
"V26013",2,0.97887505233689,0.0458461407485008,0.0607632795251961
"V35437",2,0.965449510820684,0.0458482761427643,0.0607643206408519
"V38774",2,0.96936358015569,0.0458505933780425,0.0607644089996734
"V39870",1,0.98414901990758,0.0458510425523027,0.0607644089996734
"V11710",2,0.98609200459641,0.0458529824044929,0.0607651908542819
"V38092",2,0.969929112499023,0.0458600228938684,0.0607727319193231
"V6168",1,0.970423757535937,0.0458660047655689,0.0607788697239354
"V44205",2,0.963855028332581,0.0458743266757819,0.0607873197815784
"V25153",2,0.96937114724225,0.0458753584054262,0.0607873197815784
"V5492",2,0.967356710655962,0.045876432632224,0.0607873197815784
"V7231",1,0.963617396826134,0.0458826881755559,0.0607938190446414
"V19614",2,0.971613957633554,0.0458845785348913,0.0607945342972225
"V13299",3,0.98479289083088,0.0458859672418971,0.060794584865611
"V15896",1,0.978415979053491,0.0458898201558095,0.0607979001769952
"V8425",2,0.949688316421471,0.0458938006509387,0.0608013843163814
"V9430",2,0.971133754504029,0.0458955590451008,0.0608019244361285
"V12371",2,0.961300590762523,0.0459028179347116,0.0608097513046216
"V17068",1,0.986232068687762,0.0459043292467928,0.060809963834036
"V12140",2,0.973871090804967,0.0459101427239273,0.0608158753080332
"V24690",3,0.980716483221377,0.0459175674093426,0.0608239206936279
"V3930",1,0.975768994718187,0.0459252446767946,0.0608323001743735
"V30152",2,0.969842462760168,0.0459268627709764,0.0608326534540387
"V34031",2,0.981902184147552,0.0459295827623275,0.0608344661933199
"V15852",1,0.980886879874948,0.0459409637994371,0.0608461665395245
"V31608",1,0.973656240472677,0.0459413810161945,0.0608461665395245
"V18330",2,0.973354564950357,0.0459435902903286,0.0608461665395245
"V11056",1,0.969031154619845,0.0459438231851258,0.0608461665395245
"V24173",2,0.971066143748372,0.0459457997379754,0.0608469940632804
"V2624",1,0.970522945980806,0.0459519560354078,0.0608533566996317
"V39010",2,0.963750120253419,0.0459545383378204,0.0608549861229367
"V20900",1,0.965561263336985,0.045959708296696,0.0608600420361173
"V43123",1,0.967008828156914,0.0459634312350566,0.0608621690065185
"V13512",1,0.967960546073883,0.0459640186059225,0.0608621690065185
"V30477",2,0.971755678962132,0.0459680801225367,0.0608657321777656
"V2931",1,0.973717693175353,0.0459694138082789,0.0608657321777656
"V12210",2,0.969909629694604,0.0459715107782783,0.0608667183647813
"V35985",2,0.967863530618162,0.0459782944328812,0.0608739095263573
"V1111",1,0.973993740412801,0.0459814264159227,0.0608762657013841
"V39797",2,0.97204191061181,0.0459843418036169,0.0608783349888188
"V34909",3,0.977838089790678,0.0459870379193184,0.0608792601757056
"V28876",1,0.956049164082097,0.045990270845602,0.0608792601757056
"V40038",2,0.965861818377575,0.0459926013541359,0.0608792601757056
"V26060",2,0.95949141281155,0.0459933159602396,0.0608792601757056
"V43752",2,0.972773979476393,0.0459947611810736,0.0608792601757056
"V22199",2,0.969113848381826,0.0459955569181204,0.0608792601757056
"V25744",2,0.97569003375644,0.0459967087518013,0.0608792601757056
"V34781",2,0.972350374326755,0.0459969161665308,0.0608792601757056
"V38511",1,0.976403868296612,0.0459972124366527,0.0608792601757056
"V15409",1,0.982221383603175,0.0460005180269136,0.06088184520115
"V2306",1,0.983599079015492,0.0460022796622691,0.060882178214913
"V41787",1,0.968848077611499,0.0460034746151739,0.060882178214913
"V10524",1,0.967933726893774,0.0460130382955989,0.0608930448001289
"V27680",2,0.968749018128135,0.0460145925005509,0.0608933114243973
"V32678",3,0.978833123518479,0.0460209158530148,0.0608998890884987
"V10366",2,0.978542607445135,0.0460242359577919,0.0609020486808658
"V17134",1,0.965836094207598,0.0460252536726507,0.0609020486808658
"V4496",1,0.970123584356315,0.0460345949277785,0.0609120617207775
"V40282",2,0.973727837675136,0.0460355270865838,0.0609120617207775
"V43459",1,0.986419423838091,0.0460397969586186,0.0609145769946188
"V15818",2,0.974165436024437,0.0460401344682421,0.0609145769946188
"V37679",2,0.977980052511168,0.0460450664899896,0.0609193118988621
"V34875",2,0.970519115711142,0.0460465042851833,0.0609194236707575
"V26184",2,0.977067498721851,0.0460569227912526,0.0609314165475882
"V10204",1,0.956767553318401,0.0460634294498292,0.0609360684965745
"V15415",2,0.97142388566464,0.0460638946406801,0.0609360684965745
"V39197",2,0.973111298033732,0.0460645001637217,0.0609360684965745
"V25465",3,0.98264589171447,0.046069103670945,0.0609403673743047
"V12892",1,0.980334855925823,0.0460737768029407,0.0609435409054411
"V12418",2,0.936022693999709,0.046074365587185,0.0609435409054411
"V34605",2,0.974454776714564,0.0460755643148923,0.0609435409054411
"V28016",2,0.973243706636647,0.046080242062924,0.0609479372528214
"V29800",1,0.981062590576193,0.046089052694011,0.0609575557397469
"V12398",2,0.97231318836606,0.0460902225293353,0.0609575557397469
"V41451",2,0.977305139927764,0.0460940093606906,0.0609607730226368
"V6749",3,0.948765737628029,0.0460957877691517,0.0609613339922547
"V1449",3,0.986972011028289,0.0460998143120172,0.0609622180337578
"V4204",2,0.972638367280633,0.0461000134956404,0.0609622180337578
"V31396",2,0.964335228246309,0.0461014844378837,0.0609622180337578
"V12922",2,0.954265736899882,0.0461018732934618,0.0609622180337578
"V43232",2,0.975254109806702,0.0461052941126581,0.0609626489079436
"V37905",2,0.974708153109975,0.0461059785469154,0.0609626489079436
"V38317",3,0.979977183887899,0.0461062619587013,0.0609626489079436
"V22471",2,0.969198541459485,0.0461095784314555,0.0609646771654374
"V5537",1,0.956561255855519,0.0461132905198457,0.0609646771654374
"V20066",2,0.970005879847438,0.0461138485872317,0.0609646771654374
"V15453",1,0.96656688890398,0.0461142325777636,0.0609646771654374
"V9544",1,0.971017746776491,0.0461147299488164,0.0609646771654374
"V29673",1,0.974812343153558,0.0461159218518341,0.0609646771654374
"V2679",1,0.985974964030193,0.046119450383462,0.0609675513629608
"V16126",2,0.973530194554315,0.0461211953048232,0.0609680676194936
"V26778",1,0.974218775454871,0.0461249236649744,0.0609712056962126
"V34488",1,0.968237229383497,0.0461299805535558,0.0609760265372095
"V18968",2,0.974049166812433,0.0461312797900968,0.0609760265372095
"V1422",2,0.973203945713887,0.0461357440123532,0.0609772967976976
"V17549",2,0.970922081795176,0.0461360016594976,0.0609772967976976
"V7669",1,0.962930234215413,0.0461363046014169,0.0609772967976976
"V8208",2,0.979091780559389,0.0461401604336963,0.0609806025226905
"V36702",1,0.965783193733974,0.0461445532523331,0.0609832011395562
"V3541",2,0.970863383763627,0.0461448361038668,0.0609832011395562
"V10133",2,0.967579234827746,0.0461488055474807,0.0609851080799742
"V37858",1,0.948552609099151,0.0461489885957179,0.0609851080799742
"V10158",2,0.971616452013546,0.046153371616191,0.0609891097402859
"V41399",2,0.970530934638887,0.0461564034008495,0.0609913256352151
"V15163",2,0.971369239025402,0.0461645710920426,0.0610003278160184
"V3903",2,0.971724450098088,0.0461702711223467,0.0610047258258436
"V17930",1,0.937227742812013,0.0461737404796778,0.0610047258258436
"V8088",2,0.972919201740412,0.046175712456275,0.0610047258258436
"V15327",2,0.9712910117954,0.0461758655729662,0.0610047258258436
"V8733",2,0.967425078867703,0.0461774187642408,0.0610047258258436
"V40823",2,0.97283628281149,0.0461788358556616,0.0610047258258436
"V6100",2,0.967240788044378,0.0461796899806557,0.0610047258258436
"V36677",2,0.96843182741046,0.0461797951523395,0.0610047258258436
"V19358",2,0.971746864770736,0.046181530244362,0.0610047258258436
"V39722",2,0.971910155037256,0.0461833849861187,0.0610047258258436
"V22219",2,0.97383883072877,0.0461835765581534,0.0610047258258436
"V30546",2,0.973124232467984,0.0461841619775391,0.0610047258258436
"V3277",1,0.969965023759869,0.0461913597787429,0.0610124430880315
"V11203",2,0.975936566478582,0.0461954974786784,0.0610161180423904
"V13616",3,0.96711171398851,0.0461989946494858,0.0610189467797254
"V4864",2,0.973149185814473,0.0462035551303812,0.0610231797140543
"V38480",2,0.971576718229708,0.0462070159663793,0.0610259600905576
"V33922",2,0.97678301220974,0.0462169492314055,0.0610372882397453
"V14434",2,0.964033073322624,0.0462226293888538,0.0610429989420658
"V38897",1,0.972363275205277,0.046224249106377,0.0610433471271618
"V1094",1,0.975149468280689,0.0462322675684605,0.0610521451711526
"V24598",2,0.970845234198546,0.0462338678157554,0.061052467356808
"V42819",1,0.957906351225612,0.0462377981214405,0.0610558663079097
"V33293",2,0.977983648270659,0.0462392409085467,0.0610559804493335
"V105",2,0.978972986878522,0.0462442437863205,0.0610607953197588
"V18183",2,0.973273945429828,0.0462478993673503,0.0610638309923231
"V25985",3,0.972203752544792,0.0462535808336678,0.0610695413042634
"V9073",2,0.972209066952285,0.0462622786890971,0.0610776326098809
"V1850",2,0.967017607712021,0.0462628116802997,0.0610776326098809
"V19810",2,0.971571525383812,0.0462637796089995,0.0610776326098809
"V29033",2,0.971654832493304,0.0462706265205003,0.0610843357190526
"V3065",2,0.964596048231361,0.0462721602254237,0.0610843357190526
"V31364",2,0.971686494004561,0.0462729278689258,0.0610843357190526
"V146",2,0.9870374156033,0.0462822931996904,0.0610949071400857
"V13869",2,0.969921006383803,0.0462865132036022,0.0610986860553678
"V31279",1,0.967656190034386,0.0462879171263599,0.0610987476011815
"V8637",1,0.967020294984387,0.0462908868664997,0.0611008759176485
"V18662",2,0.965773185545183,0.0462923573273322,0.0611010252188787
"V16055",2,0.970566094649519,0.0462951481150562,0.0611029171523853
"V7111",2,0.950544596860652,0.0462984829097822,0.0611055269646655
"V23605",2,0.952180127517914,0.0463003325161709,0.0611061765044985
"V11621",2,0.979096108150003,0.0463032330739031,0.061106735323675
"V12846",2,0.971250043881009,0.0463034708850506,0.061106735323675
"V8927",2,0.962735720522176,0.0463108380878606,0.0611146661348258
"V20389",2,0.95475130251352,0.0463150171266242,0.0611183572075535
"V10563",2,0.961647187541983,0.0463163505369604,0.0611183572075535
"V42072",2,0.971559341153805,0.0463226440388736,0.0611248701826199
"V38845",1,0.968254169991947,0.0463332310166344,0.0611370480496496
"V32267",1,0.983476813567726,0.0463406646645525,0.0611450644822028
"V39067",2,0.971387683555033,0.0463430115665264,0.0611463688386197
"V33703",1,0.97752043500036,0.0463469697887716,0.0611482930800041
"V11141",2,0.966850713527824,0.0463471867510087,0.0611482930800041
"V4706",2,0.97081099799071,0.0463491819930462,0.061149133277168
"V37696",3,0.951952579013078,0.0463580012265847,0.0611583319641274
"V33386",1,0.984412897548949,0.0463601215018412,0.0611583319641274
"V2330",3,0.981774811610636,0.0463602301813155,0.0611583319641274
"V7726",2,0.973180164647895,0.0463700951690356,0.0611679102395394
"V34332",2,0.965235723321574,0.0463702331523307,0.0611679102395394
"V19219",1,0.970852453462456,0.0463715673627573,0.0611679102395394
"V42667",2,0.973572224320619,0.0463757649601005,0.0611716546921477
"V6524",3,0.991025439342114,0.0463790506832437,0.0611741961587616
"V31847",2,0.968552022685238,0.046389919900326,0.0611835594581028
"V3663",2,0.973538101015819,0.0463912066795211,0.0611835594581028
"V11217",2,0.972560046962285,0.0463917830537829,0.0611835594581028
"V26688",1,0.961175206148203,0.0463919909504139,0.0611835594581028
"V7788",2,0.968270952153413,0.0463929453511812,0.0611835594581028
"V9307",2,0.969861589440653,0.0463950368957656,0.0611839341077422
"V29925",1,0.977219530069396,0.0463960055148178,0.0611839341077422
"V34803",2,0.968551170935873,0.0463987211817121,0.0611839341077422
"V24033",2,0.973100767974952,0.0463992681671932,0.0611839341077422
"V26161",1,0.983344869978235,0.0464000253819861,0.0611839341077422
"V28928",2,0.974530560070987,0.0464039399029077,0.0611861182003234
"V6230",1,0.94126279580307,0.0464049406201237,0.0611861182003234
"V42992",1,0.964022717061683,0.0464068654562687,0.0611861182003234
"V28786",1,0.966131318838805,0.0464071186847815,0.0611861182003234
"V6247",2,0.975354877987151,0.0464127770344939,0.0611917862580249
"V19233",2,0.964415374453278,0.0464208760987149,0.0612006717895868
"V834",2,0.979997528873009,0.0464259605628007,0.0612055825079652
"V16825",2,0.969002682740099,0.0464289871317033,0.0612077799957132
"V25580",2,0.980741166976244,0.0464303600641697,0.0612077974137875
"V9180",2,0.966857359816486,0.0464323466215943,0.0612086237311429
"V28519",2,0.971867342997693,0.0464433191394134,0.061220479607666
"V37712",1,0.970840404948327,0.0464440603932421,0.061220479607666
"V30182",2,0.969702036810382,0.0464556490448098,0.0612323454799766
"V17073",1,0.987621152925049,0.0464585499278597,0.0612323454799766
"V803",1,0.972107055242939,0.0464586157229652,0.0612323454799766
"V11635",1,0.964486735842568,0.0464592122696438,0.0612323454799766
"V5641",2,0.985038824307109,0.0464606769114964,0.0612323454799766
"V7529",1,0.966876034767806,0.0464612238634696,0.0612323454799766
"V34658",3,0.955712473746724,0.0464685881628909,0.061240258106758
"V41359",3,0.981199028930988,0.0464717557508334,0.0612418826622817
"V7320",2,0.968713413867954,0.0464750024574337,0.0612418826622817
"V13131",2,0.971406991176215,0.046475255484595,0.0612418826622817
"V39769",1,0.972775213736658,0.0464763592141847,0.0612418826622817
"V14582",1,0.97386541416459,0.0464766232480033,0.0612418826622817
"V40619",2,0.964532102951064,0.0464801857210936,0.0612447841300538
"V33415",1,0.974205937128489,0.0464906858400443,0.0612550605480958
"V16076",2,0.97239362681313,0.0464907062895855,0.0612550605480958
"V13138",1,0.985867657735025,0.0464940208214595,0.0612576347034479
"V41122",1,0.987878590494226,0.0464992819372062,0.0612627733310895
"V13222",1,0.98332715368141,0.0465011890486581,0.0612634928888242
"V28853",1,0.965130985483227,0.0465068532778251,0.0612686480870453
"V27487",3,0.982388238829735,0.0465081505813151,0.0612686480870453
"V19030",2,0.970920041288668,0.0465091852445279,0.0612686480870453
"V16517",2,0.969333388935875,0.0465121823228143,0.0612708032091036
"V4585",1,0.978846009839052,0.0465152550599437,0.0612730578680059
"V40638",2,0.962682839590249,0.0465177088084742,0.0612744970449308
"V27096",1,0.967143026259116,0.0465190915333958,0.0612745253950493
"V29686",1,0.967878909285468,0.0465228818227804,0.0612768189547903
"V37246",2,0.968622359238706,0.0465235552908556,0.0612768189547903
"V27749",1,0.969109010579189,0.0465277374218068,0.0612805342630532
"V5427",1,0.982706848396927,0.046531949276527,0.0612842885012101
"V13193",2,0.969890674663435,0.0465400963991038,0.0612929309763629
"V21998",1,0.97452421965828,0.0465415780788399,0.0612929309763629
"V7491",1,0.964335092825248,0.0465425961709216,0.0612929309763629
"V36911",2,0.958284656076992,0.046547120528655,0.0612970959423516
"V43858",2,0.974946091002852,0.0465580400889341,0.0613096259332037
"V8758",2,0.972296556366362,0.0465593593807968,0.0613096259332037
"V25974",2,0.969386498059583,0.0465639762310404,0.0613128392738964
"V29775",1,0.973736839707195,0.0465645237422348,0.0613128392738964
"V13242",1,0.948703225223913,0.046574280552124,0.0613211152591208
"V20656",2,0.969324690560394,0.0465744542390643,0.0613211152591208
"V32890",1,0.975599376073353,0.0465748957171907,0.0613211152591208
"V654",2,0.973276816104645,0.0465794149049549,0.0613252716196235
"V31382",1,0.980536398401505,0.0465859526216886,0.0613296572901398
"V12895",2,0.973002025590649,0.0465871403513465,0.0613296572901398
"V5082",2,0.970771838758284,0.0465878828980384,0.0613296572901398
"V13654",2,0.968942240331735,0.0465881957355621,0.0613296572901398
"V21675",1,0.962189836894599,0.0465899571542856,0.0613301825155037
"V35245",2,0.973711493107827,0.0466022294454566,0.0613445436291847
"V17157",2,0.96836397696955,0.0466061115171576,0.0613462724944667
"V21176",1,0.970368411776764,0.0466074012704214,0.0613462724944667
"V18354",3,0.981793296402648,0.0466087892988789,0.0613462724944667
"V42912",2,0.97035728068501,0.0466113239051528,0.0613462724944667
"V14232",2,0.972299812172497,0.0466115736640034,0.0613462724944667
"V27773",1,0.969721139975355,0.0466117196074252,0.0613462724944667
"V10504",2,0.970445895000137,0.0466144844987537,0.0613481177555666
"V8158",1,0.974125211099816,0.046615941091216,0.0613482411408007
"V11915",2,0.968080810696033,0.0466194505581087,0.0613510660958096
"V39573",1,0.973851089542229,0.0466243616156026,0.0613557353210264
"V29932",3,0.978541121655131,0.0466308795211127,0.0613625187571003
"V17630",3,0.973679549963806,0.046638185743887,0.0613703391289156
"V23610",2,0.972331993996836,0.0466407807833202,0.061371959864401
"V22335",2,0.970892750576059,0.0466452669930441,0.061376068916193
"V9332",2,0.969119610815741,0.0466472794204317,0.0613769228081005
"V8493",1,0.961699583168213,0.0466503730100387,0.061379199165431
"V39182",1,0.956756430070901,0.0466545193556915,0.0613828604897543
"V25484",1,0.969785332469821,0.0466649504449422,0.0613947901294483
"V24029",1,0.978544394530254,0.0466668681435948,0.061395207834753
"V20217",1,0.957443787952928,0.0466679957010273,0.061395207834753
"V10827",2,0.973911492991042,0.0466731910058792,0.0614002482064893
"V42686",1,0.982950417550376,0.0466753184261901,0.0614012524899894
"V21838",2,0.973758241332003,0.0466789549326171,0.0614034412127771
"V20502",1,0.960985566181293,0.0466797103574908,0.0614034412127771
"V16777",1,0.948246549983271,0.0466902457166463,0.0614127998066427
"V3281",2,0.975190480471433,0.0466907224005864,0.0614127998066427
"V376",2,0.971604174674254,0.046690917707043,0.0614127998066427
"V182",2,0.971252495445229,0.0467005009591048,0.0614236099539548
"V8819",2,0.97065843492706,0.0467127383178249,0.0614379102254686
"V7433",2,0.953355858464635,0.0467159319249464,0.0614403154118521
"V10573",1,0.974046959361304,0.0467181531165259,0.0614414415840953
"V10050",1,0.987303439241396,0.046719804843734,0.0614418187805863
"V3293",2,0.970304455859821,0.0467237481596755,0.061445209564937
"V34521",1,0.983760455921107,0.04672536551312,0.0614455414265752
"V157",1,0.97699987119622,0.0467296731087938,0.061449410931069
"V25629",1,0.975939853005584,0.046734563821694,0.0614540469848846
"V17738",2,0.969843480050873,0.0467377839939099,0.0614564861390972
"V16233",1,0.975494320286287,0.0467486354570617,0.0614678410466151
"V41171",1,0.964309416537954,0.0467498266477667,0.0614678410466151
"V17615",1,0.971885347933536,0.0467507011959756,0.0614678410466151
"V18706",2,0.975577898648691,0.0467519981656216,0.0614678410466151
"V21440",2,0.963852308578248,0.0467532469086983,0.0614678410466151
"V9861",1,0.973799977752146,0.0467549977412877,0.0614683476438103
"V13272",2,0.969254247285864,0.0467674320543364,0.0614816358335338
"V43273",2,0.966539412425488,0.0467684796066577,0.0614816358335338
"V22972",2,0.978335379012105,0.0467692026179651,0.0614816358335338
"V7008",2,0.971132282764081,0.0467722659508587,0.0614838672987357
